Date,Away_Team,Away_Score,Home_Team,Home_Score
2021-12-13,Cleveland St.,93,Oklahoma St.,98
2021-12-13,Rhode Island,82,Milwaukee,58
2021-12-13,Indiana St.,70,North Dakota St.,77
2021-12-13,SAGU American Indian,49,Montana,118
2021-12-13,Cal Poly,77,Portland,78
2021-12-14,Southeastern La.,60,Louisville,86
2021-12-14,Central Conn. St.,67,Stony Brook,87
2021-12-14,Miami (OH),76,Clemson,89
2021-12-14,CarolinaU (Piedmont Int'l),56,Longwood,98
2021-12-14,Medgar Evers,51,St. Francis Brooklyn,113
2021-12-14,Monmouth,69,Yale,60
2021-12-14,Saint Francis (PA),81,Hartford,66
2021-12-14,Northwestern St.,49,LSU,89
2021-12-14,N.C. A&T,69,ETSU,67
2021-12-14,Florida A&M,50,Cincinnati,77
2021-12-14,VMI,70,Wake Forest,77
2021-12-14,Alabama A&M,57,Troy,66
2021-12-14,Allen,51,South Carolina,110
2021-12-14,UNC Greensboro,64,Towson,74
2021-12-14,USC Upstate,52,Tennessee,96
2021-12-14,Furman,61,North Carolina,74
2021-12-14,Austin Peay,51,South Fla.,60
2021-12-14,LSU-Shreveport,70,Louisiana Tech,84
2021-12-14,Grambling,61,UAB,79
2021-12-14,ULM,82,SFA,69
2021-12-14,Quincy,63,Illinois St.,81
2021-12-14,Coppin St.,69,Drexel,76
2021-12-14,North Central (MN),65,North Dakota,110
2021-12-14,Tarleton St.,62,South Alabama,69
2021-12-14,Arizona St.,58,Creighton,57
2021-12-14,DePaul,72,UIC,66
2021-12-14,UNC Asheville,68,UT Martin,79
2021-12-14,Northland,50,St. Thomas (MN),109
2021-12-14,South Carolina St.,62,Duke,103
2021-12-14,Jackson St.,56,UNI,66
2021-12-14,A&M-Corpus Christi,71,Minnesota,79
2021-12-14,Arkansas St.,62,Texas Tech,75
2021-12-14,Alcorn,63,Wichita St.,82
2021-12-14,Georgia St.,50,Mississippi St.,79
2021-12-14,Centre,52,Western Ky.,90
2021-12-14,Louisiana,56,Houston,71
2021-12-14,Jacksonville,62,Southern Miss.,51
2021-12-14,Sam Houston,55,North Texas,65
2021-12-14,Texas Southern,70,UTRGV,60
2021-12-14,North Ala.,44,Auburn,70
2021-12-14,Ark.-Pine Bluff,31,Texas,63
2021-12-14,Santa Clara,60,Boise St.,72
2021-12-14,Alabama,78,Memphis,92
2021-12-14,UC Davis,71,Oregon St.,64
2021-12-14,Stanislaus St.,39,Saint Mary's (CA),76
2021-12-14,UC Santa Barbara,71,Pacific,80
2021-12-15,Chattanooga,68,Belmont,76
2021-12-15,Howard,73,Georgetown,85
2021-12-15,Mount Olive,55,UNCW,85
2021-12-15,Carver,33,Presbyterian,98
2021-12-15,UCF,65,Temple,48
2021-12-15,Ga. Southern,69,Campbell,66
2021-12-15,Akron,66,Wright St.,48
2021-12-15,Methodist,42,Coastal Carolina,102
2021-12-15,Fairfield,72,Fairleigh Dickinson,54
2021-12-15,FIU,59,Jacksonville St.,66
2021-12-15,South Dakota St.,63,Missouri St.,75
2021-12-15,Midway,67,Eastern Ky.,121
2021-12-15,Winthrop,61,Elon,63
2021-12-15,Fla. Atlantic,46,VCU,66
2021-12-15,Marshall,65,Ohio,75
2021-12-15,Gardner-Webb,71,N.C. Central,72
2021-12-15,Johnson (FL),41,Bethune-Cookman,88
2021-12-15,Middle Tenn.,52,Ole Miss,62
2021-12-15,Lamar University,47,Texas St.,67
2021-12-15,Southeast Mo. St.,55,Southern Ill.,80
2021-12-15,Tenn. Wesleyan,48,Murray St.,118
2021-12-15,Bellarmine,64,South Dakota,78
2021-12-15,Nicholls,68,Wisconsin,71
2021-12-15,CSU Bakersfield,59,Abilene Christian,69
2021-12-15,Morehead St.,63,Xavier,86
2021-12-15,Lipscomb,60,Florida St.,97
2021-12-15,UC Irvine,61,Southern California,66
2021-12-15,Multnomah,56,Eastern Wash.,95
2021-12-15,Portland,71,Oregon,96
2021-12-15,SAGU American Indian,49,Dixie St.,114
2021-12-15,Northern Colo.,76,Arizona,101
2021-12-15,UC San Diego,56,Denver,64
2021-12-15,Utah St.,95,Weber St.,80
2021-12-15,Minn. Duluth,62,Nevada,98
2021-12-15,Omaha,71,UNLV,84
2021-12-15,New Mexico St.,64,Washington St.,61
2021-12-16,UIW,55,Rice,85
2021-12-16,Montreat,60,Tennessee Tech,117
2021-12-16,Regent,53,Coastal Carolina,110
2021-12-16,App State,67,Duke,92
2021-12-16,St. Andrews,62,The Citadel,102
2021-12-16,UNC Greensboro,62,UMBC,51
2021-12-16,Chicago St.,61,IUPUI,55
2021-12-16,Col. of Charleston,59,Stetson,67
2021-12-16,Immaculata,46,Wagner,104
2021-12-16,Jackson St.,65,Drake,70
2021-12-16,Tennessee St.,78,Charleston So.,75
2021-12-16,UT Arlington,62,Oral Roberts,71
2021-12-16,Alcorn,62,Tulsa,83
2021-12-16,McNeese,72,UTEP,82
2021-12-16,Dartmouth,78,Stanford,89
2021-12-16,Carver,46,South Carolina St.,105
2021-12-17,Liberty,74,East Carolina,64
2021-12-17,St. Bonaventure,49,Virginia Tech,86
2021-12-17,Menlo,53,Sacramento St.,67
2021-12-17,Richmond,83,NC State,74
2021-12-17,Converse,46,Gardner-Webb,79
2021-12-17,Aquinas,56,Western Mich.,67
2021-12-17,Furman,66,Mississippi St.,69
2021-12-17,Florida Tech,55,Fla. Atlantic,78
2021-12-17,Bethesda (CA),65,Utah Valley,107
2021-12-17,South Alabama,52,Tarleton St.,65
2021-12-17,Villanova,59,Creighton,79
2021-12-17,UTRGV,68,UTSA,50
2021-12-17,Florida A&M,66,Santa Clara,80
2021-12-17,San Jose St.,90,Portland,78
2021-12-17,Wake Forest,82,Charlotte,79
2021-12-17,Redlands,78,Cal St. Fullerton,93
2021-12-17,Cal Poly,48,Fresno St.,83
2021-12-17,San Diego St.,63,Saint Mary's (CA),53
2021-12-17,North Dakota St.,73,Pacific,61
2021-12-18,Westminster (PA),54,Youngstown St.,83
2021-12-18,Purdue,77,Butler,48
2021-12-18,Pittsburgh,59,St. John's (NY),57
2021-12-18,U New England,50,Maine,86
2021-12-18,N.C. Central,86,Delaware St.,53
2021-12-18,Ashland,57,Cincinnati,71
2021-12-18,Radford,54,Davidson,74
2021-12-18,Alabama A&M,43,Indiana St.,67
2021-12-18,Texas Tech,55,Gonzaga,69
2021-12-18,Lamar University,53,A&M-Corpus Christi,57
2021-12-18,South Fla.,55,Florida,66
2021-12-18,Saint Francis (PA),48,Illinois,106
2021-12-18,Hartford,65,Central Conn. St.,75
2021-12-18,Trinity Baptist,44,North Florida,92
2021-12-18,TCU,80,Georgetown,73
2021-12-18,UNCW,71,High Point,69
2021-12-18,ETSU,27,UNC Asheville,38
2021-12-18,Tennessee Tech,63,Wright St.,72
2021-12-18,La Salle,70,Bucknell,82
2021-12-18,CSU Bakersfield,46,Colorado,60
2021-12-18,UAlbany,58,Niagara,66
2021-12-18,Fairleigh Dickinson,49,Virginia,82
2021-12-18,Dixie St.,78,North Dakota,69
2021-12-18,Tennessee St.,88,South Carolina St.,90
2021-12-18,Bellarmine,77,Miami (OH),68
2021-12-18,Austin Peay,51,Vanderbilt,77
2021-12-18,Indiana,64,Notre Dame,56
2021-12-18,Louisville,72,Western Ky.,82
2021-12-18,Southeastern Bapt.,40,North Ala.,106
2021-12-18,Bethel (IN),86,Belmont,115
2021-12-18,Saint Joseph's,73,Bradley,77
2021-12-18,Southern Miss.,65,ULM,74
2021-12-18,Ecclesia,56,Ark.-Pine Bluff,97
2021-12-18,Eastern Ill.,54,Western Ill.,71
2021-12-18,Covenant,51,Ga. Southern,85
2021-12-18,Hardin-Simmons,53,Sam Houston,103
2021-12-18,Elon,56,Duke,87
2021-12-18,Converse,38,USC Upstate,78
2021-12-18,Alice Lloyd,47,Morehead St.,87
2021-12-18,Marquette,71,Xavier,80
2021-12-18,Morgan St.,45,Mount St. Mary's,48
2021-12-18,Mississippi Val.,73,Nicholls,104
2021-12-18,Maryville (MO),53,Southern Ill.,73
2021-12-18,Webber Int'l,48,Jacksonville,87
2021-12-18,Northern Colo.,56,Washington St.,82
2021-12-18,N.C. A&T,57,Howard,79
2021-12-18,Wofford,76,Presbyterian,49
2021-12-18,UNI,75,Marshall,60
2021-12-18,Ball St.,64,Illinois St.,85
2021-12-18,North Texas,62,Wichita St.,52
2021-12-18,Georgia Tech,53,Southern California,67
2021-12-18,Utah,75,Missouri,83
2021-12-18,Buffalo,64,Canisius,65
2021-12-18,Ark. Baptist,64,Troy,84
2021-12-18,West Virginia,65,UAB,59
2021-12-18,Providence,57,UConn,53
2021-12-18,SAGU American Indian,55,Idaho,84
2021-12-18,Paul Quinn,36,Texas St.,75
2021-12-18,Marist,84,Boston U.,79
2021-12-18,North Carolina,69,Kentucky,98
2021-12-18,South Carolina,56,Clemson,70
2021-12-18,Toccoa Falls,44,Georgia St.,92
2021-12-18,California Baptist,60,Arizona,84
2021-12-18,Northern N.M.,60,New Mexico St.,93
2021-12-18,Dayton,68,Ole Miss,76
2021-12-18,Saint Peter's,63,Stony Brook,64
2021-12-18,Caltech,52,UC San Diego,93
2021-12-18,Northern Ky.,68,Eastern Ky.,81
2021-12-18,S'western Adventist,50,Northwestern St.,104
2021-12-18,Kennesaw St.,84,Samford,85
2021-12-18,Southern Utah,50,Michigan,87
2021-12-18,Oklahoma St.,61,Houston,72
2021-12-18,George Mason,80,Georgia,67
2021-12-18,LSU,66,Louisiana Tech,57
2021-12-18,San Francisco,48,Grand Canyon,49
2021-12-18,Texas A&M,83,Oregon St.,73
2021-12-18,Chattanooga,76,Murray St.,87
2021-12-18,SFA,72,Kansas,80
2021-12-18,Bethesda (CA),68,Idaho St.,103
2021-12-18,Central Ark.,70,Missouri St.,106
2021-12-18,Southeast Mo. St.,77,Pepperdine,83
2021-12-18,BYU,89,Weber St.,71
2021-12-18,Hofstra,89,Arkansas,81
2021-12-18,Jacksonville St.,59,Alabama,65
2021-12-18,Auburn,74,Saint Louis,70
2021-12-18,Utah St.,75,Iowa,94
2021-12-18,Portland St.,66,CSUN,69
2021-12-18,San Diego,69,Northern Ariz.,59
2021-12-18,Seattle U,56,Washington,64
2021-12-18,Baylor,78,Oregon,70
2021-12-18,LMU (CA),63,Nevada,68
2021-12-19,Central Mich.,75,Detroit Mercy,89
2021-12-19,Sacred Heart,62,UMass Lowell,70
2021-12-19,UC Irvine,54,Duquesne,76
2021-12-19,Southeastern La.,54,Iowa St.,77
2021-12-19,Fairfield,73,Massachusetts,77
2021-12-19,Air Force,46,Arkansas St.,68
2021-12-19,Robert Morris,74,Bowling Green,100
2021-12-19,Colgate,66,Monmouth,77
2021-12-19,Army West Point,65,LIU,90
2021-12-19,NIU,60,UIC,61
2021-12-19,William Woods,29,SIUE,84
2021-12-19,Holy Cross,54,Harvard,62
2021-12-19,Mercer,55,FGCU,67
2021-12-19,SMU,90,New Mexico,72
2021-12-19,Texas,60,Stanford,53
2021-12-19,UC Davis,77,Pacific,67
2021-12-19,Coastal Carolina,80,Middle Tenn.,84
2021-12-19,UT Arlington,50,Oklahoma,70
2021-12-19,UT Martin,54,Drake,80
2021-12-19,Dartmouth,55,California,61
2021-12-19,Portland,59,Montana St.,61
2021-12-19,Howard Payne,41,Abilene Christian,112
2021-12-19,Old Dominion,61,Richmond,67
2021-12-19,Montana,64,Santa Clara,79
2021-12-19,Tenn. Wesleyan,64,Lipscomb,98
2021-12-19,Southern U.,78,Kent St.,76
2021-12-19,Kansas St.,67,Nebraska,58
2021-12-19,Montana Tech,57,Boise St.,88
2021-12-19,San Francisco,66,Arizona St.,65
2021-12-19,Florida A&M,62,UC Santa Barbara,73
2021-12-20,Hendrix,56,Central Ark.,90
2021-12-20,Oakland City,69,Indiana St.,78
2021-12-20,South Carolina St.,74,The Citadel,57
2021-12-20,Western Caro.,79,Georgia,85
2021-12-20,Gwynedd Mercy,57,Rider,82
2021-12-20,Delaware St.,51,Wagner,93
2021-12-20,Eastern Mich.,55,Valparaiso,67
2021-12-20,Manhattan,99,Charleston So.,75
2021-12-20,Ill. Springfield,50,Northwestern,90
2021-12-20,Alcorn,57,Baylor,94
2021-12-20,UIW,59,Purdue,79
2021-12-20,Stetson,72,Miami (FL),82
2021-12-20,UMES,54,Charlotte,70
2021-12-20,St. Thomas (MN),63,Omaha,52
2021-12-20,Western Mich.,52,Notre Dame,85
2021-12-20,Kansas City,57,South Dakota St.,89
2021-12-20,Oral Roberts,82,South Dakota,73
2021-12-20,ULM,80,Lamar University,77
2021-12-20,Northern Ariz.,49,Gonzaga,95
2021-12-20,Western Ill.,84,Denver,80
2021-12-20,Tex. Permian Basin,59,New Mexico St.,84
2021-12-21,Carlow,50,Bowling Green,129
2021-12-21,USC Upstate,70,Ohio,85
2021-12-21,Southern Miss.,67,East Carolina,68
2021-12-21,Camp. Harrodsburg,66,Tennessee St.,108
2021-12-21,Jacksonville,55,Pittsburgh,64
2021-12-21,Spalding,56,Miami (OH),80
2021-12-21,Jacksonville St.,87,Little Rock,67
2021-12-21,UTSA,64,Illinois St.,81
2021-12-21,Samford,75,Ole Miss,73
2021-12-21,Dartmouth,57,CSU Bakersfield,61
2021-12-21,Lyon,66,Arkansas St.,88
2021-12-21,South Carolina St.,75,Charleston So.,65
2021-12-21,Mid-Atlantic Christ.,63,N.C. A&T,88
2021-12-21,Merrimack,49,Maine,47
2021-12-21,Northwestern St.,61,Texas A&M,80
2021-12-21,Milligan,54,UNC Asheville,114
2021-12-21,Morehead St.,80,IUPUI,52
2021-12-21,Wright St.,84,NC State,70
2021-12-21,Kean,59,Princeton,100
2021-12-21,Eastern Ill.,55,Ball St.,75
2021-12-21,Fla. Atlantic,52,High Point,55
2021-12-21,Tennessee Tech,75,Cincinnati,86
2021-12-21,Xavier,58,Villanova,71
2021-12-21,LMU (CA),71,Bellarmine,57
2021-12-21,American,44,George Mason,67
2021-12-21,Howard,69,Harvard,77
2021-12-21,Marshall,63,Toledo,95
2021-12-21,Bradley,87,Sam Houston,61
2021-12-21,Chicago St.,48,Iowa St.,79
2021-12-21,Winthrop,63,Mississippi St.,84
2021-12-21,Davidson,79,Alabama,78
2021-12-21,UAlbany,68,Lehigh,52
2021-12-21,Manhattan,77,The Citadel,74
2021-12-21,Fresno St.,50,Utah,55
2021-12-21,App State,50,North Carolina,70
2021-12-21,Presbyterian,61,Furman,75
2021-12-21,Southern U.,60,Dayton,69
2021-12-21,Elon,55,Arkansas,81
2021-12-21,Michigan St.,90,Oakland,78
2021-12-21,Delaware,72,Iona,83
2021-12-21,Grambling,55,TCU,90
2021-12-21,McNeese,59,Kansas St.,74
2021-12-21,Northern N.M.,54,Northern Colo.,90
2021-12-21,Air Force,37,Tarleton St.,60
2021-12-21,SIUE,69,South Alabama,84
2021-12-21,Southeastern La.,62,Iowa,93
2021-12-21,Georgia St.,62,Georgia Tech,72
2021-12-21,N.C. Central,61,UTEP,70
2021-12-21,Portland St.,62,Utah St.,81
2021-12-21,Norfolk St.,54,New Mexico,68
2021-12-21,Utah Valley,68,Washington,52
2021-12-21,Pepperdine,59,Oregon,68
2021-12-21,UConn,78,Marquette,70
2021-12-21,Santa Clara,79,San Jose St.,57
2021-12-21,Southeast Mo. St.,68,California Baptist,84
2021-12-21,Nicholls,61,Oregon St.,83
2021-12-22,Hartford,78,Sacred Heart,71
2021-12-22,Campbell,58,UNCW,65
2021-12-22,A&M-Corpus Christi,73,Notre Dame,83
2021-12-22,William & Mary,66,Valparaiso,88
2021-12-22,Towson,69,Navy,52
2021-12-22,JWU (Charlotte),64,Davidson,106
2021-12-22,Eastern Wash.,46,Texas Tech,78
2021-12-22,Piedmont,53,Stetson,97
2021-12-22,Colgate,68,Vermont,78
2021-12-22,Alabama St.,48,Texas,68
2021-12-22,Stony Brook,62,Florida,87
2021-12-22,Delaware St.,48,Temple,85
2021-12-22,Army West Point,75,South Carolina,105
2021-12-22,Liberty,76,UNI,74
2021-12-22,Idaho St.,43,UC Santa Barbara,56
2021-12-22,Bucknell,50,Richmond,81
2021-12-22,St. Thomas (MN),74,Denver,75
2021-12-22,Northwest (WA),68,Seattle U,100
2021-12-22,Crowley's Ridge,56,Louisiana Tech,99
2021-12-22,Wyoming,63,Stanford,66
2021-12-22,Bethesda (CA),82,CSUN,80
2021-12-22,Portland,65,UC Davis,60
2021-12-22,Southern Ill.,52,San Francisco,64
2021-12-22,Green Bay,56,Minnesota,72
2021-12-22,Western Caro.,82,Charlotte,98
2021-12-22,Murray St.,58,Auburn,71
2021-12-22,Youngstown St.,52,West Virginia,82
2021-12-22,Troy,69,Mercer,65
2021-12-22,Pacific,53,California,73
2021-12-22,Chicago St.,50,Drake,87
2021-12-22,Western Ky.,60,Kentucky,95
2021-12-22,Gwynedd Mercy,66,Lafayette,87
2021-12-22,Clemson,67,Virginia,50
2021-12-22,Bethune-Cookman,45,Marist,68
2021-12-22,Sam Houston,68,N.C. Central,51
2021-12-22,FGCU,90,Canisius,97
2021-12-22,Arizona,73,Tennessee,77
2021-12-22,Hofstra,77,Monmouth,71
2021-12-22,Northern Ky.,61,Indiana,79
2021-12-22,ETSU,86,Georgia,84
2021-12-22,Prairie View,66,Wichita St.,102
2021-12-22,North Ala.,64,UCF,75
2021-12-22,Col. of Charleston,82,Old Dominion,80
2021-12-22,Robert Morris,75,Saint Francis (PA),67
2021-12-22,Middle Tenn.,65,Chattanooga,77
2021-12-22,Kennesaw St.,74,Nebraska,88
2021-12-22,Mississippi Val.,58,UAB,100
2021-12-22,Lipscomb,60,LSU,95
2021-12-22,North Dakota,76,North Dakota St.,86
2021-12-22,Kansas City,68,South Dakota,57
2021-12-22,Oral Roberts,76,South Dakota St.,82
2021-12-22,Howard Payne,46,UT Arlington,95
2021-12-22,Longwood,58,Abilene Christian,74
2021-12-22,Boise St.,58,Washington St.,52
2021-12-22,Alcorn,48,Oklahoma,72
2021-12-22,Western Ill.,78,Omaha,84
2021-12-22,Texas St.,47,Houston,80
2021-12-22,UC San Diego,57,San Diego St.,78
2021-12-22,Missouri,63,Illinois,88
2021-12-22,SAGU American Indian,73,Montana St.,124
2021-12-22,Dixie St.,59,Southern Utah,87
2021-12-22,Virginia Tech,65,Duke,76
2021-12-22,Bradley,73,UTEP,66
2021-12-22,BYU,54,South Fla.,39
2021-12-22,San Diego,57,UNLV,80
2021-12-22,Missouri St.,58,Saint Mary's (CA),75
2021-12-23,Vanderbilt,68,Hawaii,54
2021-12-23,St. Xavier,52,Milwaukee,74
2021-12-23,Wagner,63,Fairfield,50
2021-12-23,Westmont,69,Pepperdine,96
2021-12-23,Liberty,76,Stanford,79
2021-12-23,Fresno St.,69,Weber St.,43
2021-12-23,UNI,69,Wyoming,71
2021-12-23,BYU,67,Vanderbilt,69
2021-12-24,South Fla.,76,Hawaii,69
2021-12-25,Wyoming,77,South Fla.,57
2021-12-25,Liberty,75,BYU,80
2021-12-27,Brown,62,Syracuse,93
2021-12-27,Dallas Christian,52,Texas A&M,102
2021-12-28,Alabama St.,53,Texas Tech,75
2021-12-28,North Ala.,63,Gonzaga,93
2021-12-28,Carver,59,Jacksonville St.,123
2021-12-28,Mt. Marty,53,Drake,82
2021-12-28,Northwestern St.,68,Baylor,104
2021-12-28,Notre Dame,68,Pittsburgh,67
2021-12-28,Grambling,64,Southern Ill.,75
2021-12-28,UIW,33,Texas,78
2021-12-28,Lehigh,55,Maryland,76
2021-12-28,Fresno St.,55,Boise St.,65
2021-12-28,Academy of Art,78,San Francisco,111
2021-12-28,Yale,60,Saint Mary's (CA),87
2021-12-28,La Verne,41,California Baptist,96
2021-12-29,High Point,68,Michigan St.,81
2021-12-29,Utah St.,47,Air Force,49
2021-12-29,Carver,45,Jacksonville,98
2021-12-29,Miami (OH),91,Buffalo,81
2021-12-29,Central Mich.,72,Kent St.,69
2021-12-29,DePaul,59,Butler,63
2021-12-29,Nicholls,90,Purdue,104
2021-12-29,Arkansas,68,Mississippi St.,81
2021-12-29,Defiance,56,Youngstown St.,96
2021-12-29,Farmingdale St.,57,Stony Brook,87
2021-12-29,Seton Hall,65,Providence,70
2021-12-29,Midway,51,Indiana St.,107
2021-12-29,Delaware,68,UNCW,70
2021-12-29,Missouri,56,Kentucky,83
2021-12-29,Eastern Ill.,50,Morehead St.,63
2021-12-29,Hofstra,62,William & Mary,63
2021-12-29,Northeastern,62,Elon,79
2021-12-29,Eastern,63,Lehigh,70
2021-12-29,VMI,80,Wofford,73
2021-12-29,LSU,55,Auburn,70
2021-12-29,Gardner-Webb,77,Georgia,60
2021-12-29,St. Francis Brooklyn,64,Merrimack,74
2021-12-29,LIU,65,Sacred Heart,69
2021-12-29,Samford,49,Furman,81
2021-12-29,Wagner,72,Saint Francis (PA),64
2021-12-29,Bryant,80,Central Conn. St.,76
2021-12-29,Western Mich.,56,Toledo,83
2021-12-29,Cornell,,Syracuse,
2021-12-29,Central Ark.,59,Texas A&M,85
2021-12-29,Memphis,84,Tulane,85
2021-12-29,North Central (MN),45,St. Thomas (MN),97
2021-12-29,SMU,74,Tulsa,69
2021-12-29,Western Ill.,71,Iowa,92
2021-12-29,Illinois St.,85,Wisconsin,89
2021-12-29,Nevada,61,Kansas,88
2021-12-29,Wake Forest,69,Louisville,73
2021-12-29,NC State,83,Miami (FL),91
2021-12-29,Westminster (UT),53,BYU,65
2021-12-29,Tennessee,68,Alabama,73
2021-12-30,Ecclesia,66,McNeese,115
2021-12-30,Evangel,56,Missouri St.,103
2021-12-30,Maine,64,Rutgers,80
2021-12-30,Point U.,65,Stetson,77
2021-12-30,Louisiana,71,App State,55
2021-12-30,Milwaukee,75,Wright St.,80
2021-12-30,Truett-McConnell,49,Presbyterian,91
2021-12-30,Toccoa Falls,51,Kennesaw St.,108
2021-12-30,Fordham,69,La Salle,61
2021-12-30,Robert Morris,61,Oakland,79
2021-12-30,Saint Joseph's,83,Richmond,56
2021-12-30,Old Dominion,82,FIU,77
2021-12-30,ULM,64,Coastal Carolina,94
2021-12-30,Green Bay,74,Northern Ky.,79
2021-12-30,Michigan,71,UCF,85
2021-12-30,Brown,67,Maryland,81
2021-12-30,ETSU,52,Chattanooga,82
2021-12-30,Purdue Fort Wayne,81,Cleveland St.,90
2021-12-30,Ga. Southern,66,Little Rock,78
2021-12-30,UTEP,62,UAB,75
2021-12-30,Lamar University,64,Sam Houston,75
2021-12-30,Alabama A&M,63,Lipscomb,66
2021-12-30,Troy,78,Texas St.,63
2021-12-30,Chicago St.,63,Grand Canyon,80
2021-12-30,Abilene Christian,80,Utah Valley,76
2021-12-30,Denver,66,Oral Roberts,83
2021-12-30,South Alabama,87,UT Arlington,89
2021-12-30,South Dakota St.,90,North Dakota St.,86
2021-12-30,Southeast Mo. St.,81,Murray St.,106
2021-12-30,UT Martin,65,Austin Peay,62
2021-12-30,Marshall,56,Louisiana Tech,79
2021-12-30,Utah,76,Oregon St.,88
2021-12-30,Tarleton St.,83,Dixie St.,69
2021-12-30,Weber St.,85,Montana St.,75
2021-12-30,Sacramento St.,51,Southern Utah,64
2021-12-30,Idaho St.,54,Montana,78
2021-12-30,Eastern Wash.,63,Portland St.,58
2021-12-30,Cal St. Fullerton,73,CSU Bakersfield,67
2021-12-30,UC Santa Barbara,83,UC San Diego,85
2021-12-31,High Point,48,Kentucky,92
2021-12-31,Converse,40,Winthrop,78
2021-12-31,Sacred Heart,82,Bryant,85
2021-12-31,Sul Ross St.,49,A&M-Corpus Christi,101
2021-12-31,Champion Chris.,47,Central Ark.,119
2021-12-31,Boyce,60,Liberty,91
2021-12-31,LIU,77,Merrimack,82
2021-12-31,Belhaven,54,New Orleans,94
2021-12-31,Niagara,68,Quinnipiac,77
2021-12-31,Northeastern,70,William & Mary,71
2021-12-31,Delaware,67,Col. of Charleston,66
2021-12-31,Alice Lloyd,52,Eastern Ky.,106
2021-12-31,Fairleigh Dickinson,70,Saint Francis (PA),62
2021-12-31,Central Conn. St.,67,St. Francis Brooklyn,55
2022-01-01,West Virginia,59,Texas,74
2022-01-01,Memphis,82,Wichita St.,64
2022-01-01,Creighton,75,Marquette,69
2022-01-01,Furman,67,VMI,76
2022-01-01,Bucknell,61,Boston U.,63
2022-01-01,Louisiana,65,Coastal Carolina,64
2022-01-01,St. Thomas (FL),72,FIU,95
2022-01-01,Buffalo,76,Akron,88
2022-01-01,Green Bay,69,Wright St.,72
2022-01-01,Navy,70,Holy Cross,56
2022-01-01,Villanova,73,Seton Hall,67
2022-01-01,Baylor,77,Iowa St.,72
2022-01-01,Milwaukee,61,Northern Ky.,55
2022-01-01,Loyola Maryland,74,Army West Point,77
2022-01-01,Toledo,63,Kent St.,66
2022-01-01,Western Ky.,73,Louisiana Tech,74
2022-01-01,Western Ill.,66,St. Thomas (MN),89
2022-01-01,Idaho St.,40,Montana St.,60
2022-01-01,Providence,70,DePaul,53
2022-01-01,Troy,57,UT Arlington,62
2022-01-01,UTSA,59,UAB,87
2022-01-01,Youngstown St.,72,Oakland,87
2022-01-01,Ohio,59,Western Mich.,47
2022-01-01,Lehigh,63,American,61
2022-01-01,Florida St.,83,NC State,81
2022-01-01,Eastern Wash.,78,Northern Ariz.,65
2022-01-01,Tarleton St.,55,Utah Valley,77
2022-01-01,ULM,69,App State,77
2022-01-01,San Diego St.,62,UNLV,55
2022-01-01,Central Conn. St.,48,Rutgers,79
2022-01-01,Ga. Southern,56,Arkansas St.,74
2022-01-01,Austin Peay,79,Southeast Mo. St.,98
2022-01-01,George Mason,67,Kansas,76
2022-01-01,Chicago St.,61,New Mexico St.,78
2022-01-01,Bowling Green,80,Ball St.,81
2022-01-01,Virginia,74,Syracuse,69
2022-01-01,Rice,43,North Texas,75
2022-01-01,Wake Forest,84,Miami (FL),92
2022-01-01,Tulane,68,Cincinnati,60
2022-01-01,Omaha,62,Oral Roberts,107
2022-01-01,Kansas St.,69,Oklahoma,71
2022-01-01,New Mexico,70,Nevada,79
2022-01-01,Abilene Christian,64,Dixie St.,50
2022-01-01,Northern Colo.,91,Southern Utah,81
2022-01-01,Weber St.,72,Montana,74
2022-01-01,CSUN,64,UC San Diego,72
2022-01-01,Utah,66,Oregon,79
2022-01-02,North Carolina,91,Boston College,65
2022-01-02,Bradley,71,Indiana St.,76
2022-01-02,UCF,60,SMU,72
2022-01-02,Dartmouth,71,Cornell,79
2022-01-02,Emory & Henry,62,Coastal Carolina,76
2022-01-02,UMass Lowell,63,Binghamton,68
2022-01-02,Marist,66,Iona,69
2022-01-02,Evansville,61,UNI,83
2022-01-02,Illinois St.,76,Valparaiso,81
2022-01-02,Michigan St.,73,Northwestern,67
2022-01-02,Richmond,69,Saint Louis,76
2022-01-02,Maine,66,NJIT,69
2022-01-02,American Int'l,55,Rhode Island,70
2022-01-02,Brown,73,Penn,77
2022-01-02,Indiana,58,Penn St.,61
2022-01-02,Houston,66,Temple,61
2022-01-02,Dallas Christian,45,UIW,90
2022-01-02,Louisville,67,Georgia Tech,64
2022-01-02,Arizona St.,50,California,74
2022-01-02,Drake,56,Missouri St.,61
2022-01-02,Ohio St.,87,Nebraska,79
2022-01-03,Alabama St.,84,Mississippi Val.,75
2022-01-03,Towson,61,Drexel,65
2022-01-03,Wisconsin,74,Purdue,69
2022-01-03,UTRGV,78,Sam Houston,86
